Determines the maximum runspeed of the entity. Default is 10	[code_phrase]
Determines how high and quick the entity jumps. Default is 100	[code_phrase]
How fast the pounce flip animation plays. Make higher for characters with lower jump height.	[code_phrase]
Shown in swap menu	[code_phrase]
Determines what the entity is currently doing. Default is Idle.	[code_phrase]
The current amount of health this entity has. Also sets the maximum amount of health.	[code_phrase]
Health regained per second.	[code_phrase]
Determines if the entity can pick up and use any weapons. Animals should have this turned off.	[code_phrase]
If true, the entity will cap its max speed at 0.4x the normal max.	[code_phrase]
Usually the head of the body. Used in calculating if the entity sees something.	[code_phrase]
If the entity's health drops below this point, they will enter the dying state.	[code_phrase]
The current ragdoll state this entity is in.	[code_phrase]
Determines if the entity is holding onto a ledge. DO NOT CHANGE THIS VALUE!	[code_phrase]
Self explanatory. You should use IsConsc() instead of isAlive for most things.	[code_phrase]
Entities with the same team will not be able to shoot eachother.	[code_phrase]
Determines if the entity can scream in pain.	[code_phrase]
All the noises the entity makes when shot, etc.	[code_phrase]
All the noises the entity makes when dying / getting downed.	[code_phrase]
Goes from -10 to 30. Determines the amount of oxygen the creature has. When below 0, the creature dies quickly.	[code_phrase]
These gameObjects will be destroyed when the entity dies.	[code_phrase]
if false, falling crates wont damage the entity	[code_phrase]
The animator that controls the animation limbs. Should be on the gameobject called "AnimLimbs".	[code_phrase]
The animator that controls the hand animation limbs. Should be on the gameobject called "Arms" that is a child of "AnimLimbs".	[code_phrase]
The transform that the actual arms are in. Should be the gameobject called "Arms" that is a child of "Limbs".	[code_phrase]
The BodyAnimator ClimbAnimation name. Just go to that animator's animator tab to check the name.	[code_phrase]
Shows the rigidbody the entity is standing on. Used in calculations and debugging.	[code_phrase]
If the entity is facing right, it's set to true. If it's facing left, it's set to false.	[code_phrase]
Should be set to true on characters currently controlled by the player (not teammates).	[code_phrase]
