Enter a new name in the 'Team' field, then click away to confirm.	[code_phrase]
Template deleted.	[code_phrase]
<color=red>Error deleting file.</color>	[code_phrase]
<color=red>Invalid template name.</color>	[code_phrase]
Template renamed to '	[code_phrase]
<color=red>Rename failed:	[code_phrase]
/actions/stream?since=	[code_phrase]
UI property change synced.	[code_phrase]
Join Collaboration Room	[code_phrase]
<color=yellow>Enter a room name in the 'Team' field, then click anywhere:</color>	[code_phrase]
<color=red>Room name cannot be empty!</color>	[code_phrase]
<voffset=3.5em>Leave Room:	[code_phrase]
<color=green>Joined collaboration room:	[code_phrase]
<color=yellow>Syncing room state...</color>	[code_phrase]
/state?room=	[code_phrase]
State response preview:	[code_phrase]
State sync error:	[code_phrase]
<color=red>Failed to sync state:	[code_phrase]
<color=green>Room is empty - ready to create!</color>	[code_phrase]
<color=green>Room synced!	[code_phrase]
object(s) loaded.</color>	[code_phrase]
Flipped horizontally	[code_phrase]
Flipped vertically	[code_phrase]
If on, when the limb is shot, and the body reaches the dying state treshold, the body will be disabled. Activate this if this limb is the head.	[code_phrase]
0 is normal, 1 is arm, 2 is leg. Used in damage calculations	[code_phrase]
ONLY CHANGE ON THE HEAD!!	[code_phrase]
Char select	[code_phrase]
Weak, frail and unfit for combat	[code_phrase]
