progress	[code_word]
charUnlocked0	[code_word]
charPrefab	[code_word]
newRanks	[code_word]
score	[code_word]
levelPref	[code_word]
bloodAmt	[code_word]
borderless	[code_word]
underBlur	[code_word]
saturation	[code_word]
autoReload	[code_word]
crossSize	[code_word]
seasonalHats	[code_word]
scrollSwap	[code_word]
slowmo	[code_word]
tinnitus	[code_word]
loadDistance	[code_word]
interp	[code_word]
xCross	[code_word]
vSync	[code_word]
crossHue	[code_word]
crossSat	[code_word]
Pitch	[code_word]
charIndex	[code_word]
Cutoff	[code_word]
<color="green">	[code_word]
Species:	[code_word]
Health:	[code_word]
