WeatherToggled	[UnityEngine.UI.Toggle]
Welcome!	[TMPro.TextMeshProUGUI]
What?!	[ErrorDetector~raw]
WhinesToggled	[UnityEngine.UI.Toggle]
WhiteBalance	[UnityEngine.Rendering.Universal.WhiteBalance]
Whoops!	[ErrorDetector~raw]
WithinTheShadows	[MusicClip]
XCrossToggled	[UnityEngine.UI.Toggle]
Zigzag	[MissionSelect]
{"lightIntensity":1.0,"lightColor":{"r":1.0,"g":0.0,"b":0.0,"a":0.0},"hasBackground":true,"parts":[{"pos":{"x":-2.75,"y":-2.5},"rot":0.0,"path":"Building/WhiteTile","id":0,"activId":0,"team":"","size":{"x":2.0,"y":2.0}},{"pos":{"x":-0.5,"y":-2.5},"rot":0.0,"path":"Building/WhiteTile","id":0,"activId":0,"team":"","size":{"x":2.0,"y":2.0}},{"pos":{"x":2.25,"y":0.0},"rot":15.000009536743164,"path":"Building/WhiteTile","id":0,"activId":0,"team":"","size":{"x":2.0,"y":2.0}},{"pos":{"x":2.25,"y":-2.25},"rot":0.0,"path":"Building/WhiteTile","id":0,"activId":0,"team":"","size":{"x":2.0,"y":2.0}}]}	[LevelLoader]
Set this to the body transform of this enemy.	[code_phrase]
Set this to the weapon transform of this enemy.	[code_phrase]
The distance that the enemy tried to keep from the player.	[code_phrase]
Deviation is the amount the enemy will move left & right, Speed is how quick the enemy will move left & right, RandomOffset is a range the overall wanted distance will change on start, so every enemy is slightly different.	[code_phrase]
The min and max values for the jumping rng.	[code_phrase]
Used in debugging.	[code_phrase]
How much the gun will bob up and down, in degrees. Set this closer to 0 for more trained enemies.	[code_phrase]
True if the enemy is seeing the player right now.	[code_phrase]
If true, the enemy will randomly move left and right when idle. Disable on enemies that are in specific spots.	[code_phrase]
We do a little trolling. If on, the enemy's weapon will be replaced by a random one from the list below.	[code_phrase]
Randomly selects weapons only between these power levels	[code_phrase]
Enemies below this health will start moving away from any targets.	[code_phrase]
The chance that the enemy will shoot, every time it can shoot. A value of 0 will make it never shoot, 0.5 shoot half the time, 1 will make it shoot constantly. Also affects reloading.	[code_phrase]
Time before the enemy can start shooting after noticing the player.	[code_phrase]
How much intensity this enemy adds when active.	[code_phrase]
Physics & Movement	[code_phrase]
Determines how quickly the entity slows down when not moving. 0 means instant slowdown, 1 means no slowdown.	[code_phrase]
Determines how quickly the entity accelerates. Default is 400.	[code_phrase]
