Building/Incinerator	[LevelPartGame]
Building/InfoScreen	[LevelPartGame]
Building/Ladder	[LevelPartGame]
Building/LadderAlt	[LevelPartGame]
Building/Lamp	[LevelPartGame]
Building/MakeFollower	[LevelPartGame]
Building/MetalCrate	[LevelPartGame]
Building/MilitaryCrate	[LevelPartGame]
Building/MovingBackground	[LevelPartGame]
Building/MovingBelt	[LevelPartGame]
Building/MovingDoor	[LevelPartGame]
Building/MovingDoorSecret	[LevelPartGame]
Building/MovingDoorWarn	[LevelPartGame]
Building/NoNoZone	[LevelPartGame]
Building/OneWayPlatform	[LevelPartGame]
Building/Pallet	[LevelPartGame]
Building/PlayerSpawn	[LevelPartGame]
Building/SafetyRailing	[LevelPartGame]
Building/Saw	[LevelPartGame]
Building/SmallCrate	[LevelPartGame]
Building/SmallCrateSpawner	[LevelPartGame]
Building/SteelBarrel	[LevelPartGame]
Building/Triggers/ActivateZone	[LevelPartGame]
Building/Triggers/DeathZone	[LevelPartGame]
Building/Triggers/DelayTrigger	[LevelPartGame]
Building/Triggers/DoorPosChanger	[LevelPartGame]
Building/Triggers/FogChanger	[LevelPartGame]
Building/Triggers/GravityTrigger	[LevelPartGame]
