Building/Acid	[LevelPartGame]
Building/Asphalt	[LevelPartGame]
Building/Background/BACKExitSign	[LevelPartGame]
Building/Background/BACKGirder	[LevelPartGame]
Building/Background/BACKLocker	[LevelPartGame]
Building/Background/BACKPaperNote	[LevelPartGame]
Building/Background/BACKPipe	[LevelPartGame]
Building/Background/BACKPipeStraight	[LevelPartGame]
Building/Background/BACKRoofVent	[LevelPartGame]
Building/Background/BACKVent	[LevelPartGame]
Building/Background/BACKWallScript	[LevelPartGame]
Building/Background/Grass	[LevelPartGame]
Building/Background/GrassSnow	[LevelPartGame]
Building/Button	[LevelPartGame]
Building/CamFinishPoint	[LevelPartGame]
Building/ChainlinkFence	[LevelPartGame]
Building/ColorLamp	[LevelPartGame]
Building/Crate	[LevelPartGame]
Building/DistortionZone	[LevelPartGame]
Building/Drone	[LevelPartGame]
Building/EditorWepSpawn	[LevelPartGame]
Building/ExitSign	[LevelPartGame]
Building/ExplodingBarrel	[LevelPartGame]
Building/GoKart	[LevelPartGame]
Building/GolfCart	[LevelPartGame]
Building/GroundPoint	[LevelPartGame]
Building/HotPlate	[LevelPartGame]
Building/Ice	[LevelPartGame]
