Kills:  67/67	[TMPro.TextMeshProUGUI]
konami code ingame	[TMPro.TextMeshProUGUI]
Ladder left	[LevelPartGame]
Ladder right	[LevelPartGame]
Ladder. Climbmable from the left side	[LevelPartGame]
Ladder. Climbmable from the right side	[LevelPartGame]
LARGE SCALE\nGARBAGE DISPOSAL	[TMPro.TextMeshPro]
Last Stop	[MusicClip]
Leaving Earth	[MusicClip]
Let's wait.	[TMPro.TextMeshProUGUI]
Lethal amount of shenanigans	[ErrorDetector~raw]
Lets only one side through. Works with rotation	[LevelPartGame]
LevelEditor, Assembly-CSharp	[TMPro.TMP_InputField,UnityEngine.UI.Button,UnityEngine.UI.Slider,UnityEngine.UI.Toggle]
Levitation is high risk, high reward. Using it constantly is NOT a good idea.	[SceneLoader~raw]
Liberation Sans	[TMPro.TMP_FontAsset]
LiberationSans SDF	[TMPro.TMP_FontAsset]
LiberationSans SDF - Fallback	[TMPro.TMP_FontAsset]
Light color	[TMPro.TextMeshProUGUI]
Light pistol	[WeaponPreset]
LMB to fire.\nR to reload.	[TMPro.TextMeshPro]
Load distance	[TMPro.TextMeshProUGUI]
Load from\nclipboard	[TMPro.TextMeshProUGUI]
LOCK [A]	[TMPro.TextMeshPro]
Lock Break	[MissionSelect]
LOCK C	[TMPro.TextMeshPro]
Lung capacity: 100%	[TMPro.TextMeshProUGUI]
Machine pistol	[WeaponPreset]
Made by Orsoniks\nThis game is on an indefinite hiatus.\nThis version is not fully finished or polished.	[TMPro.TextMeshProUGUI]
