Fixed Size Bypass:	[code_phrase]
Pixel art size set to:	[code_phrase]
No level in clipboard.	[code_phrase]
Left collab due to loading a new level.	[code_phrase]
Level loaded.	[code_phrase]
Load <color="red">failed.</color>	[code_phrase]
Level copied to clipboard.	[code_phrase]
Left collaboration room.	[code_phrase]
<color=orange>Need at least 3 points with ID	[code_phrase]
. Found:	[code_phrase]
Shape created for ID:	[code_phrase]
<color=red>Can't undo while collaborating! Sorry about that.</color>	[code_phrase]
<color=red>Can't redo while collaborating! Sorry about that.</color>	[code_phrase]
Loading Levels...	[code_phrase]
<color=yellow>Could not load online levels.	[code_phrase]
Check your internet connection.</color>	[code_phrase]
Failed to load online levels:	[code_phrase]
Please try again later.</color>	[code_phrase]
Error loading online levels:	[code_phrase]
Loading level...	[code_phrase]
<color=red>Failed to load level. Data may be corrupt.</color>	[code_phrase]
<color=red>No valid level data in clipboard.</color>	[code_phrase]
<color=green>Enemy triggers have been moved to the end of the file.</color>	[code_phrase]
<color=red>Failed to process level data.</color>	[code_phrase]
object(s) copied.	[code_phrase]
Selection Overlay Template	[code_phrase]
Paint tool deactivated.	[code_phrase]
paint tool active. Drag to draw, right-click to cancel.	[code_phrase]
