ChangeSong	[code_word]
Deactivate	[code_word]
SusBar	[code_word]
Spawnables/susBar	[code_word]
SusBarInner	[code_word]
Sounds/Teleport	[code_word]
Sounds/deathBass	[code_word]
PlayerSit	[code_word]
Sounds/spit	[code_word]
Spawnables/WebSplashSpit	[code_word]
Metadata	[code_word]
Appearance	[code_word]
Extra	[code_word]
crouching	[code_word]
ragdoll	[code_word]
CasingSound	[code_word]
Sounds/Casing/	[code_word]
IdleAnimDelay	[code_word]
rebel	[code_word]
Sounds/Hitmark	[code_word]
Spawnables/BloodSplashWater	[code_word]
Sounds/LightBreak	[code_word]
Spawnables/LampShards	[code_word]
BulletHole	[code_word]
Bhole/	[code_word]
SetBody	[code_word]
gunshotwound	[code_word]
Spawnables/WebSplashHit	[code_word]
