ContentContainer	[code_word]
https://raw.githubusercontent.com/jimmyking9999999/gunsaw-level-editor-plus/refs/heads/main/Levels.json	[code_word]
CornerText	[code_word]
Right	[code_word]
Top	[code_word]
<size=12>by	[code_word]
</size>	[code_word]
Placed	[code_word]
tiles.	[code_word]
Replaced	[code_word]
text/plain	[code_word]
X-Compressed	[code_word]
gzip	[code_word]
{"actions":	[code_word]
Received	[code_word]
create	[code_word]
Creating	[code_word]
object(s)...	[code_word]
<color=yellow>GUID	[code_word]
<color=green>Creating:	[code_word]
<color=green>Created	[code_word]
transform	[code_word]
property	[code_word]
PixelArtContainer	[code_word]
Generating	[code_word]
<size=	[code_word]
Template_	[code_word]
yyyy-MM-dd_HH-mm-ss	[code_word]
