The sprite of the weapon when out of ammo. If null, the sprite doesnt change.	[code_phrase]
The sound played when weapon is fired.	[code_phrase]
The animations used when the weapon is used.	[code_phrase]
The sprite that appears on entities when shot.	[code_phrase]
The blood particle effect that appears when an entity is shot.	[code_phrase]
The tracer that appears when the weapon is shot. Needs to have a LineRenderer component in it.	[code_phrase]
The object spawned at the barrel when shooting.	[code_phrase]
The object to instantiate when the bullet hits a misc object. Usually sparks	[code_phrase]
The position of the barrel.	[code_phrase]
A random one of these sounds will be played when a misc surface is shot (walls, crates, etc).	[code_phrase]
The ammo type this weapon uses when reloading, etc. 0 is mini ammo, 1 is normal, 2 is heavy, 3 is energy, 4 is explosive.	[code_phrase]
The preffered slot for this weapon. 0 for pistols, 1 for your main guns, 2 for snipers and others.	[code_phrase]
How much damage the weapon loses for each unit of distance. Minimum damage dealt is 1.	[code_phrase]
How much the weapon damage varies. Randomly adds or removes this value.	[code_phrase]
Damage multiplier for critical hits. 1 will double the damage, 2 will triple etc.	[code_phrase]
Randomly makes the bullet go up/down. 0 is no spread, 1 is a 45 degree spread.	[code_phrase]
Knock down the user after shooting. Use as a last resort to balance overpowered weapons.	[code_phrase]
Sound played when the weapon runs out of ammo. Used by the garand and it's signature ping.	[code_phrase]
Some weapons have lasers on them by default, for balancing.	[code_phrase]
Multiplier for the knockback the weapons inflicts on the bearer. Sniper has this lowered	[code_phrase]
How close/far away the ai will try to stay to the target with this weapon. 1 is normal distance	[code_phrase]
How many bodies a bullet can penetrate. 2 for one body (if you want 3 penetrated bodies, put 6)	[code_phrase]
Used for shotguns and such	[code_phrase]
Put all colliders that you want the gun to ignore here. Things like limbs, the body collider, etc.	[code_phrase]
Camera the rain should hover over, defaults to main camera	[code_phrase]
Whether rain should follow the camera. If false, rain must be moved manually and will not follow the camera.	[code_phrase]
Light rain looping clip	[code_phrase]
Medium rain looping clip	[code_phrase]
