Used in calculating things like movement in helicopters/water.	[code_phrase]
The recoil the body currently has. Increases when weapon is fired, and decreases naturally.	[code_phrase]
The minimal Y speed for the entity to take damage.	[code_phrase]
The health amount lost per Y speed unit when above the fall damage treshold. that means when set to 5, they entity will lose 5 health points for every speed unity above the treshold.	[code_phrase]
Set this to the torso of the entity (not upper torso). Used in physics calculations.	[code_phrase]
The transform of the gun in the body. Should be a child of Arms.	[code_phrase]
The transform of the gun in the animation body.	[code_phrase]
Binding to <color="red">	[code_phrase]
Press Escape to cancel	[code_phrase]
Current damage for dismemberment	[code_phrase]
How much damage is lost per second	[code_phrase]
When current damage reaches this value, the dismemberment happens.	[code_phrase]
Error executing result (An invalid seek position was passed to this function. )	[code_phrase]
Something went wrong with fire spawning.	[code_phrase]
Determines a lot of behaviours. 0 is normal, 1 is deathmatch	[code_phrase]
Deathmatch settings	[code_phrase]
Hard mode enabled:	[code_phrase]
The song playing is	[code_phrase]
Nothing is playing.	[code_phrase]
shots fired	[code_phrase]
Online Levels	[code_phrase]
<voffset=3.5em>Join Collaboration	[code_phrase]
Left the collab due to clearall	[code_phrase]
Alt Grid Snap:	[code_phrase]
Total selected objects:	[code_phrase]
Name: '	[code_phrase]
<color=orange>Select at least one Ground point to generate its shape.</color>	[code_phrase]
Object target position set to (	[code_phrase]
