Sounds/webSplat	[code_word]
SOFTPARTICLES_OFF	[code_word]
SOFTPARTICLES_ON	[code_word]
</color>\nPress Escape to cancel	[code_runtime]
<color=#00FFFF>\nCLICK TO SWAP	[code_runtime]
<color="red">\nCANNOT SWAP	[code_runtime]
<color=yellow>Could not load online levels.\nCheck your internet connection.</color>	[code_runtime]
<color=yellow>Could not load online levels.\nPlease try again later.</color>	[code_runtime]
Kill all for rank U\n& don't die twice	[code_runtime]
Mission locked\nComplete the previous mission to unlock	[code_runtime]
Set the ID to the the same ID \nas the zone or button you want this trigger \nto get activated by, and action, number and \ntext according to this: \n0: Do nothing\n1: Kill any entity on the team TEXT\n2: Ragdoll any entity on the team TEXT for NUMBER seconds\n3: Finish current mission\n4: Finish current mission, only if all enemies are dead\n5: Spawn object from Resources at TEXT path\n   Format: ObjPath;x;y;rot;size;forcex;forcey;id;activID;team\n8: RAND() - activates a random number from the team field (i.e, 1,2,3,4,5)	[code_runtime]
Weak, frail and unfit for combat\nBasically hard mode	[code_runtime]
\n\n	[code_runtime]
